2
Frequency=858(MHz)

Phi	Theta	Gain . dB
0.8344855486	-2.3437278527	-11.2867157451962
0.8344855486	-2.2938613026	-11.3663266028872
0.8344855486	-2.2439947526	-11.3979407138074
0.8344855486	-2.1941282025	-11.3800238966926
0.8344855486	-2.1442616525	-11.3085042603536
0.8344855486	-2.0943951024	-11.1790522643687
0.8344855486	-2.0445285523	-10.991498604174
0.8344855486	-1.9946620023	-10.7674958878857
0.8344855486	-1.9447954522	-10.5325355297111
0.8344855486	-1.8949289022	-10.3248843256934
0.8344855486	-1.8450623521	-10.1648383604614
0.8344855486	-1.7951958021	-10.053776508519
0.8344855486	-1.745329252	-9.97828254424646
0.8344855486	-1.6954627019	-9.90527549366752
0.8344855486	-1.6455961519	-9.79760850424336
0.8344855486	-1.5957296018	-9.63438849881311
0.8344855486	-1.5458630518	-9.42180442697387
0.8344855486	-1.4959965017	-9.18720693774864
0.8344855486	-1.4461299517	-8.97338940987789
0.8344855486	-1.3962634016	-8.81435299230593
0.8344855486	-1.3463968515	-8.72297627039151
0.8344855486	-1.2965303015	-8.69326263769609
0.8344855486	-1.2466637514	-8.68498521159837
0.8344855486	-1.1967972014	-8.65085186816791
0.8344855486	-1.1469306513	-8.5368035864442
0.8344855486	-1.0970641013	-8.32191767849106
0.8344855486	-1.0471975512	-8.02451447692328
0.8344855486	-0.9973310011	-7.68839555042086
0.8344855486	-0.9474644511	-7.36190526332796
0.8344855486	-0.897597901	-7.08843213178875
0.8344855486	-0.847731351	-6.88399237571382
0.8344855486	-0.7978648009	-6.74412426215743
0.8344855486	-0.7479982509	-6.64734245605383
0.8344855486	-0.6981317008	-6.56129100682771
0.8344855486	-0.6482651507	-6.45566048677244
0.8344855486	-0.5983986007	-6.30587320208756
0.8344855486	-0.5485320506	-6.1042082264196
0.8344855486	-0.49866550057	-5.85842177755598
0.8344855486	-0.44879895051	-5.5839870472281
0.8344855486	-0.39893240046	-5.29741343242704
0.8344855486	-0.3490658504	-5.0084325899831
0.8344855486	-0.29919930034	-4.72474935262237
0.8344855486	-0.24933275028	-4.45249615032559
0.8344855486	-0.19946620023	-4.19690745299819
0.8344855486	-0.14959965017	-3.96911547748187
0.8344855486	-0.09973310011	-3.77865162666305
0.8344855486	-0.049866550057	-3.63703736986541
0.8344855486	0	-3.55303490607485
0.8344855486	0.049866550057	-3.52979180940252
0.8344855486	0.09973310011	-3.56682084282668
0.8344855486	0.14959965017	-3.65731160587113
0.8344855486	0.19946620023	-3.78868916294433
0.8344855486	0.24933275028	-3.95022781302554
0.8344855486	0.29919930034	-4.12569430583323
0.8344855486	0.3490658504	-4.3067195711365
0.8344855486	0.39893240046	-4.48683714553601
0.8344855486	0.44879895051	-4.66527254445605
0.8344855486	0.49866550057	-4.84584987601348
0.8344855486	0.5485320506	-5.04002913982759
0.8344855486	0.5983986007	-5.25641583273631
0.8344855486	0.6482651507	-5.50926108367431
0.8344855486	0.6981317008	-5.81501340171052
0.8344855486	0.7479982509	-6.18362970022346
0.8344855486	0.7978648009	-6.62666295105716
0.8344855486	0.847731351	-7.14433796372284
0.8344855486	0.897597901	-7.71528396921771
0.8344855486	0.9474644511	-8.30123855383519
0.8344855486	0.9973310011	-8.83826166543721
0.8344855486	1.0471975512	-9.25738818216209
0.8344855486	1.0970641013	-9.51521045660687
0.8344855486	1.1469306513	-9.62369241641367
0.8344855486	1.1967972014	-9.65478947293637
0.8344855486	1.2466637514	-9.69351286470577
0.8344855486	1.2965303015	-9.80899989043831
0.8344855486	1.3463968515	-10.0309724493322
0.8344855486	1.3962634016	-10.3418051591514
0.8344855486	1.4461299517	-10.6656348404266
0.8344855486	1.4959965017	-10.8962478088757
0.8344855486	1.5458630518	-10.9161334977386
0.8344855486	1.5957296018	-10.7025689688702
0.8344855486	1.6455961519	-10.317987636201
0.8344855486	1.6954627019	-9.87395087565641
0.8344855486	1.745329252	-9.47093655394497
0.8344855486	1.7951958021	-9.15056169263045
0.8344855486	1.8450623521	-8.9200297448424
0.8344855486	1.8949289022	-8.74000850184502
0.8344855486	1.9447954522	-8.5649909051288
0.8344855486	1.9946620023	-8.35330027487069
0.8344855486	2.0445285523	-8.1028314866915
0.8344855486	2.0943951024	-7.84036208107942
0.8344855486	2.1442616525	-7.61789720410232
0.8344855486	2.1941282025	-7.49192209269548
0.8344855486	2.2439947526	-7.5125763421088
0.8344855486	2.2938613026	-7.70555869076174
0.8344855486	2.3437278527	-8.08965202140808
0.8344855486	2.3935944027	-8.65877613148807
0.8344855486	2.4434609528	-9.39430079719276
0.8344855486	2.4933275028	-10.2443516609596
0.8344855486	2.5431940529	-11.1417137954341
0.8344855486	2.593060603	-11.9877513263181
0.8344855486	2.642927153	-12.6853528348652
0.8344855486	2.6927937031	-13.1361765275994
0.8344855486	2.7426602531	-13.2842614975469
0.8344855486	2.7925268032	-13.0943048715957
0.8344855486	2.8423933532	-12.5934538508365
0.8344855486	2.8922599033	-11.8672195975197
0.8344855486	2.9421264534	-11.0407101499995
0.8344855486	2.9919930034	-10.224780163177
0.8344855486	3.0418595535	-9.52065031332882
0.8344855486	3.0917261035	-8.97676554277012
0.8344855486	3.1415926536	-8.62276230632014
0.8835729338	-3.1415926536	-8.62471175326081
0.8835729338	-3.0917261035	-8.45283974873399
0.8835729338	-3.0418595535	-8.45199203323468
0.8835729338	-2.9919930034	-8.59591428702433
0.8835729338	-2.9421264534	-8.84239263728136
0.8835729338	-2.8922599033	-9.13998822488766
0.8835729338	-2.8423933532	-9.43589230051516
0.8835729338	-2.7925268032	-9.69426945197735
0.8835729338	-2.7426602531	-9.89451443188813
0.8835729338	-2.6927937031	-10.0555515580557
0.8835729338	-2.642927153	-10.1987679604441
0.8835729338	-2.593060603	-10.3495014696334
0.8835729338	-2.5431940529	-10.5182899777045
0.8835729338	-2.4933275028	-10.6999186115745
0.8835729338	-2.4434609528	-10.8725905372217
0.8835729338	-2.3935944027	-11.0172113609735
0.8835729338	-2.3437278527	-11.1204481445399
0.8835729338	-2.2938613026	-11.1726632988722
0.8835729338	-2.2439947526	-11.1742769569418
0.8835729338	-2.1941282025	-11.1219108924746
0.8835729338	-2.1442616525	-11.0129760301793
0.8835729338	-2.0943951024	-10.8445815598161
0.8835729338	-2.0445285523	-10.6287855952664
0.8835729338	-1.9946620023	-10.3779522491298
0.8835729338	-1.9447954522	-10.1227001016161
0.8835729338	-1.8949289022	-9.8953153756268
0.8835729338	-1.8450623521	-9.71347072654051
0.8835729338	-1.7951958021	-9.58117907581434
0.8835729338	-1.745329252	-9.48479157496159
0.8835729338	-1.6954627019	-9.40080973907233
0.8835729338	-1.6455961519	-9.29705735100876
0.8835729338	-1.5957296018	-9.15522909451179
0.8835729338	-1.5458630518	-8.97432100563051
0.8835729338	-1.4959965017	-8.77623434966549
0.8835729338	-1.4461299517	-8.59410275171435
0.8835729338	-1.3962634016	-8.45337616807893
0.8835729338	-1.3463968515	-8.36707734790822
0.8835729338	-1.2965303015	-8.32744468276691
0.8835729338	-1.2466637514	-8.30158315437981
0.8835729338	-1.1967972014	-8.2508681212237
0.8835729338	-1.1469306513	-8.13461669349278
0.8835729338	-1.0970641013	-7.93756155234475
0.8835729338	-1.0471975512	-7.6745245429453
0.8835729338	-0.9973310011	-7.38238327973375
0.8835729338	-0.9474644511	-7.10632071964998
0.8835729338	-0.897597901	-6.88027437982747
0.8835729338	-0.847731351	-6.7170155298509
0.8835729338	-0.7978648009	-6.614437645909
0.8835729338	-0.7479982509	-6.54930789159972
0.8835729338	-0.6981317008	-6.49113590505634
0.8835729338	-0.6482651507	-6.4081946384247
0.8835729338	-0.5983986007	-6.27416598657223
0.8835729338	-0.5485320506	-6.08340982321808
0.8835729338	-0.49866550057	-5.84354657000593
0.8835729338	-0.44879895051	-5.57241201879438
0.8835729338	-0.39893240046	-5.28522254000573
0.8835729338	-0.3490658504	-4.99593258566994
0.8835729338	-0.29919930034	-4.71290589885751
0.8835729338	-0.24933275028	-4.4436945012679
0.8835729338	-0.19946620023	-4.19237442071439
0.8835729338	-0.14959965017	-3.96735427836864
0.8835729338	-0.09973310011	-3.78000057158016
0.8835729338	-0.049866550057	-3.63947398536334
0.8835729338	0	-3.55263454787477
0.8835729338	0.049866550057	-3.52407582218294
0.8835729338	0.09973310011	-3.55181937992267
0.8835729338	0.14959965017	-3.63248918707357
0.8835729338	0.19946620023	-3.75423673923405
0.8835729338	0.24933275028	-3.90455692254092
0.8835729338	0.29919930034	-4.07338902340029
0.8835729338	0.3490658504	-4.2514352340337
0.8835729338	0.39893240046	-4.43109753817943
0.8835729338	0.44879895051	-4.61170741483544
0.8835729338	0.49866550057	-4.79665734964279
0.8835729338	0.5485320506	-4.99101930127741
0.8835729338	0.5983986007	-5.20528108848596
0.8835729338	0.6482651507	-5.45175606579863
0.8835729338	0.6981317008	-5.74237275526453
0.8835729338	0.7479982509	-6.09237812535545
0.8835729338	0.7978648009	-6.51146951175199
0.8835729338	0.847731351	-6.9988219137236
0.8835729338	0.897597901	-7.54076793269161
0.8835729338	0.9474644511	-8.10352151602662
0.8835729338	0.9973310011	-8.62790455197916
0.8835729338	1.0471975512	-9.05433923581561
0.8835729338	1.0970641013	-9.33496171498335
0.8835729338	1.1469306513	-9.47651207342977
0.8835729338	1.1967972014	-9.53495344503075
0.8835729338	1.2466637514	-9.58789458235612
0.8835729338	1.2965303015	-9.70209046649082
0.8835729338	1.3463968515	-9.90537715806481
0.8835729338	1.3962634016	-10.1856069432983
0.8835729338	1.4461299517	-10.4843523025871
0.8835729338	1.4959965017	-10.6929853122803
0.8835729338	1.5458630518	-10.7138550376598
0.8835729338	1.5957296018	-10.5205288875262
0.8835729338	1.6455961519	-10.1591233727525
0.8835729338	1.6954627019	-9.73837945193877
0.8835729338	1.745329252	-9.34675991569559
0.8835729338	1.7951958021	-9.02992321323694
0.8835729338	1.8450623521	-8.79117204447263
0.8835729338	1.8949289022	-8.60660202710529
0.8835729338	1.9447954522	-8.43071403244164
0.8835729338	1.9946620023	-8.23001157170016
0.8835729338	2.0445285523	-7.99304647956042
0.8835729338	2.0943951024	-7.7481645334131
0.8835729338	2.1442616525	-7.53919336665911
0.8835729338	2.1941282025	-7.41802122537136
0.8835729338	2.2439947526	-7.43139700899169
0.8835729338	2.2938613026	-7.60777374016191
0.8835729338	2.3437278527	-7.96287848432335
0.8835729338	2.3935944027	-8.49231897264271
0.8835729338	2.4434609528	-9.17836698983757
0.8835729338	2.4933275028	-9.9757686706715
0.8835729338	2.5431940529	-10.8196235947139
0.8835729338	2.593060603	-11.6216458787857
0.8835729338	2.642927153	-12.2918691981847
0.8835729338	2.6927937031	-12.7410108243347
0.8835729338	2.7426602531	-12.910190385367
0.8835729338	2.7925268032	-12.7726158217107
0.8835729338	2.8423933532	-12.3404790553089
0.8835729338	2.8922599033	-11.6930702335665
0.8835729338	2.9421264534	-10.9297311644195
0.8835729338	2.9919930034	-10.1717548410722
0.8835729338	3.0418595535	-9.49965926154239
0.8835729338	3.0917261035	-8.97377734818118
0.8835729338	3.1415926536	-8.62471175326081
0.932660319	-3.1415926536	-8.62354936320883
0.932660319	-3.0917261035	-8.44325762148358
0.932660319	-3.0418595535	-8.42236183621305
0.932660319	-2.9919930034	-8.53966899062481
0.932660319	-2.9421264534	-8.75580452585599
0.932660319	-2.8922599033	-9.02674192784052
0.932660319	-2.8423933532	-9.3053913947727
0.932660319	-2.7925268032	-9.55673980759681
0.932660319	-2.7426602531	-9.76274255171462
0.932660319	-2.6927937031	-9.93418126108672
0.932660319	-2.642927153	-10.0910524717549
0.932660319	-2.593060603	-10.2523746113252
0.932660319	-2.5431940529	-10.4215179469901
0.932660319	-2.4933275028	-10.5994428886933
0.932660319	-2.4434609528	-10.7613272491808
0.932660319	-2.3935944027	-10.8907816151549
0.932660319	-2.3437278527	-10.9734757115771
0.932660319	-2.2938613026	-10.9978171344994
0.932660319	-2.2439947526	-10.9684946246397
0.932660319	-2.1941282025	-10.8813051039747
0.932660319	-2.1442616525	-10.7386098049878
0.932660319	-2.0943951024	-10.5395701270262
0.932660319	-2.0445285523	-10.2986496419975
0.932660319	-1.9946620023	-10.0282671072605
0.932660319	-1.9447954522	-9.75868897007036
0.932660319	-1.8949289022	-9.51430976124858
0.932660319	-1.8450623521	-9.31363759045746
0.932660319	-1.7951958021	-9.16422352604262
0.932660319	-1.745329252	-9.05116964268909
0.932660319	-1.6954627019	-8.95686567455568
0.932660319	-1.6455961519	-8.85433402798663
0.932660319	-1.5957296018	-8.72892147000045
0.932660319	-1.5458630518	-8.57351053188619
0.932660319	-1.4959965017	-8.40541303683807
0.932660319	-1.4461299517	-8.24782766590602
0.932660319	-1.3962634016	-8.12374175144801
0.932660319	-1.3463968515	-8.03987301620187
0.932660319	-1.2965303015	-7.98879162816629
0.932660319	-1.2466637514	-7.94835764116539
0.932660319	-1.1967972014	-7.88315989468835
0.932660319	-1.1469306513	-7.76308683453553
0.932660319	-1.0970641013	-7.57867984060418
0.932660319	-1.0471975512	-7.34451360075634
0.932660319	-0.9973310011	-7.09311942340285
0.932660319	-0.9474644511	-6.86177691164744
0.932660319	-0.897597901	-6.67735951001468
0.932660319	-0.847731351	-6.55427420901638
0.932660319	-0.7978648009	-6.48513931875753
0.932660319	-0.7479982509	-6.4501653612727
0.932660319	-0.6981317008	-6.41751187638775
0.932660319	-0.6482651507	-6.35314228808102
0.932660319	-0.5983986007	-6.23513597308715
0.932660319	-0.5485320506	-6.0555144522971
0.932660319	-0.49866550057	-5.82135193498849
0.932660319	-0.44879895051	-5.55349433517491
0.932660319	-0.39893240046	-5.26688487498498
0.932660319	-0.3490658504	-4.97892641719896
0.932660319	-0.29919930034	-4.69900277900576
0.932660319	-0.24933275028	-4.43256552347885
0.932660319	-0.19946620023	-4.18545815388614
0.932660319	-0.14959965017	-3.966651644138
0.932660319	-0.09973310011	-3.78180690601383
0.932660319	-0.049866550057	-3.64162798911209
0.932660319	0	-3.5525274770106
0.932660319	0.049866550057	-3.51840113124758
0.932660319	0.09973310011	-3.53852073057971
0.932660319	0.14959965017	-3.60754122726398
0.932660319	0.19946620023	-3.7177859686517
0.932660319	0.24933275028	-3.85999346265667
0.932660319	0.29919930034	-4.02168975723404
0.932660319	0.3490658504	-4.19499118696575
0.932660319	0.39893240046	-4.37528766384084
0.932660319	0.44879895051	-4.556880008117
0.932660319	0.49866550057	-4.74519513569768
0.932660319	0.5485320506	-4.94037117439424
0.932660319	0.5983986007	-5.15390321497433
0.932660319	0.6482651507	-5.39295773777785
0.932660319	0.6981317008	-5.67158735892307
0.932660319	0.7479982509	-6.00306470297602
0.932660319	0.7978648009	-6.39849675004286
0.932660319	0.847731351	-6.85731246076615
0.932660319	0.897597901	-7.37075223833059
0.932660319	0.9474644511	-7.91003041973059
0.932660319	0.9973310011	-8.42376724095475
0.932660319	1.0471975512	-8.85478610754292
0.932660319	1.0970641013	-9.15914746946864
0.932660319	1.1469306513	-9.33430678487017
0.932660319	1.1967972014	-9.42625269263628
0.932660319	1.2466637514	-9.49796122591746
0.932660319	1.2965303015	-9.61282023538925
0.932660319	1.3463968515	-9.80374781997802
0.932660319	1.3962634016	-10.0632653756649
0.932660319	1.4461299517	-10.3308659407205
0.932660319	1.4959965017	-10.5190914583424
0.932660319	1.5458630518	-10.5400343786811
0.932660319	1.5957296018	-10.3625618921451
0.932660319	1.6455961519	-10.0289257597386
0.932660319	1.6954627019	-9.63086140004308
0.932660319	1.745329252	-9.24952427054237
0.932660319	1.7951958021	-8.93394892926808
0.932660319	1.8450623521	-8.69166887010042
0.932660319	1.8949289022	-8.50103689511025
0.932660319	1.9447954522	-8.32679832302025
0.932660319	1.9946620023	-8.1324434780369
0.932660319	2.0445285523	-7.91058095452874
0.932660319	2.0943951024	-7.68075376669263
0.932660319	2.1442616525	-7.48258660602171
0.932660319	2.1941282025	-7.36783243091739
0.932660319	2.2439947526	-7.37351268197578
0.932660319	2.2938613026	-7.53391283878251
0.932660319	2.3437278527	-7.86235522269829
0.932660319	2.3935944027	-8.35598244220138
0.932660319	2.4434609528	-8.99571161309556
0.932660319	2.4933275028	-9.74280809387085
0.932660319	2.5431940529	-10.53655032242
0.932660319	2.593060603	-11.2976442230245
0.932660319	2.642927153	-11.9428880599287
0.932660319	2.6927937031	-12.3881536480974
0.932660319	2.7426602531	-12.5752971724693
0.932660319	2.7925268032	-12.4781727986166
0.932660319	2.8423933532	-12.1084353772197
0.932660319	2.8922599033	-11.5251964502953
0.932660319	2.9421264534	-10.8268216301208
0.932660319	2.9919930034	-10.1180914504366
0.932660319	3.0418595535	-9.48115164893869
0.932660319	3.0917261035	-8.97234088019477
0.932660319	3.1415926536	-8.62354936320883
0.9817477042	-3.1415926536	-8.62328456580327
0.9817477042	-3.0917261035	-8.43384157483468
0.9817477042	-3.0418595535	-8.39666477112446
0.9817477042	-2.9919930034	-8.48770147847613
0.9817477042	-2.9421264534	-8.67598976059832
0.9817477042	-2.8922599033	-8.9222315725591
0.9817477042	-2.8423933532	-9.18544268593005
0.9817477042	-2.7925268032	-9.42916646128936
0.9817477042	-2.7426602531	-9.64352626346774
0.9817477042	-2.6927937031	-9.82665911950616
0.9817477042	-2.642927153	-9.99566401503071
0.9817477042	-2.593060603	-10.1643943431488
0.9817477042	-2.5431940529	-10.3382304388561
0.9817477042	-2.4933275028	-10.510640688727
0.9817477042	-2.4434609528	-10.6634348872065
0.9817477042	-2.3935944027	-10.7755898594524
0.9817477042	-2.3437278527	-10.8364370235551
0.9817477042	-2.2938613026	-10.838605518626
0.9817477042	-2.2439947526	-10.77821501153
0.9817477042	-2.1941282025	-10.6618046176263
0.9817477042	-2.1442616525	-10.4888205507387
0.9817477042	-2.0943951024	-10.2660089475984
0.9817477042	-2.0445285523	-10.0021187533364
0.9817477042	-1.9946620023	-9.71764182652189
0.9817477042	-1.9447954522	-9.43714233432557
0.9817477042	-1.8949289022	-9.18042345509497
0.9817477042	-1.8450623521	-8.96753386011314
0.9817477042	-1.7951958021	-8.80235279821056
0.9817477042	-1.745329252	-8.67562565070156
0.9817477042	-1.6954627019	-8.57243013157734
0.9817477042	-1.6455961519	-8.4678678614007
0.9817477042	-1.5957296018	-8.35095078619372
0.9817477042	-1.5458630518	-8.21681133289587
0.9817477042	-1.4959965017	-8.07383841233645
0.9817477042	-1.4461299517	-7.93692580074397
0.9817477042	-1.3962634016	-7.82474602382157
0.9817477042	-1.3463968515	-7.7415368625237
0.9817477042	-1.2965303015	-7.68286435960571
0.9817477042	-1.2466637514	-7.62554039387162
0.9817477042	-1.1967972014	-7.54709027001338
0.9817477042	-1.1469306513	-7.42155057429775
0.9817477042	-1.0970641013	-7.24699594885848
0.9817477042	-1.0471975512	-7.03851035456807
0.9817477042	-0.9973310011	-6.82246890632368
0.9817477042	-0.9474644511	-6.62960063408963
0.9817477042	-0.897597901	-6.48617047152615
0.9817477042	-0.847731351	-6.39695196782239
0.9817477042	-0.7978648009	-6.36177729426718
0.9817477042	-0.7479982509	-6.35231370718012
0.9817477042	-0.6981317008	-6.34067679191353
0.9817477042	-0.6482651507	-6.29492892492888
0.9817477042	-0.5983986007	-6.19011474707037
0.9817477042	-0.5485320506	-6.0202624465725
0.9817477042	-0.49866550057	-5.79420236748346
0.9817477042	-0.44879895051	-5.52861864609043
0.9817477042	-0.39893240046	-5.24462025428592
0.9817477042	-0.3490658504	-4.96048627220008
0.9817477042	-0.29919930034	-4.68219136135421
0.9817477042	-0.24933275028	-4.41986905193733
0.9817477042	-0.19946620023	-4.17887548669627
0.9817477042	-0.14959965017	-3.96407376630182
0.9817477042	-0.09973310011	-3.78287124730906
0.9817477042	-0.049866550057	-3.64402838721211
0.9817477042	0	-3.55259085319594
0.9817477042	0.049866550057	-3.51260795938812
0.9817477042	0.09973310011	-3.52446573412664
0.9817477042	0.14959965017	-3.58362375688349
0.9817477042	0.19946620023	-3.68243610915918
0.9817477042	0.24933275028	-3.81440365073483
0.9817477042	0.29919930034	-3.96888834307209
0.9817477042	0.3490658504	-4.13688492370731
0.9817477042	0.39893240046	-4.31597689949139
0.9817477042	0.44879895051	-4.50118839461166
0.9817477042	0.49866550057	-4.69057921456312
0.9817477042	0.5485320506	-4.88946416666612
0.9817477042	0.5983986007	-5.10027156206497
0.9817477042	0.6482651507	-5.33493416297742
0.9817477042	0.6981317008	-5.60199365846539
0.9817477042	0.7479982509	-5.91586375370669
0.9817477042	0.7978648009	-6.28782355619046
0.9817477042	0.847731351	-6.7185124362203
0.9817477042	0.897597901	-7.20501688921169
0.9817477042	0.9474644511	-7.7189336961853
0.9817477042	0.9973310011	-8.22224975161139
0.9817477042	1.0471975512	-8.65867686054896
0.9817477042	1.0970641013	-8.98701840535177
0.9817477042	1.1469306513	-9.19940269101797
0.9817477042	1.1967972014	-9.32635731103134
0.9817477042	1.2466637514	-9.42029606777989
0.9817477042	1.2965303015	-9.54435213904325
0.9817477042	1.3463968515	-9.72521427953003
0.9817477042	1.3962634016	-9.96111631506623
0.9817477042	1.4461299517	-10.2021904003935
0.9817477042	1.4959965017	-10.3734372506207
0.9817477042	1.5458630518	-10.3938873831945
0.9817477042	1.5957296018	-10.2325788937361
0.9817477042	1.6455961519	-9.92185130390829
0.9817477042	1.6954627019	-9.54437655555622
0.9817477042	1.745329252	-9.17728118456846
0.9817477042	1.7951958021	-8.86608767635219
0.9817477042	1.8450623521	-8.62135228221509
0.9817477042	1.8949289022	-8.42654796711595
0.9817477042	1.9447954522	-8.24744342543388
0.9817477042	1.9946620023	-8.06114832195765
0.9817477042	2.0445285523	-7.8498533410079
0.9817477042	2.0943951024	-7.63479767017879
0.9817477042	2.1442616525	-7.44835158985565
0.9817477042	2.1941282025	-7.3362625601946
0.9817477042	2.2439947526	-7.33833264130539
0.9817477042	2.2938613026	-7.48541909213469
0.9817477042	2.3437278527	-7.78759853927856
0.9817477042	2.3935944027	-8.24646213629717
0.9817477042	2.4434609528	-8.84562425536581
0.9817477042	2.4933275028	-9.54614986481714
0.9817477042	2.5431940529	-10.2938689777655
0.9817477042	2.593060603	-11.0178943423307
0.9817477042	2.642927153	-11.6358162286603
0.9817477042	2.6927937031	-12.0763811533351
0.9817477042	2.7426602531	-12.2774390457674
0.9817477042	2.7925268032	-12.2121868656692
0.9817477042	2.8423933532	-11.889726307358
0.9817477042	2.8922599033	-11.3684416595616
0.9817477042	2.9421264534	-10.727584366926
0.9817477042	2.9919930034	-10.0638777877829
0.9817477042	3.0418595535	-9.45907108083846
0.9817477042	3.0917261035	-8.96784239681652
0.9817477042	3.1415926536	-8.62328456580327
1.0308350895	-3.1415926536	-8.62350811408041
1.0308350895	-3.0917261035	-8.42517335449385
1.0308350895	-3.0418595535	-8.37011183677665
1.0308350895	-2.9919930034	-8.43926723834492
1.0308350895	-2.9421264534	-8.6026425411552
1.0308350895	-2.8922599033	-8.82751663216095
1.0308350895	-2.8423933532	-9.07626727412925
1.0308350895	-2.7925268032	-9.31535907736704
1.0308350895	-2.7426602531	-9.53300096330588
1.0308350895	-2.6927937031	-9.72928502715987
1.0308350895	-2.642927153	-9.90979904628787
1.0308350895	-2.593060603	-10.087984688435
1.0308350895	-2.5431940529	-10.2652555095591
1.0308350895	-2.4933275028	-10.4330325804797
1.0308350895	-2.4434609528	-10.5773093155804
1.0308350895	-2.3935944027	-10.674768721384
1.0308350895	-2.3437278527	-10.7177271385488
1.0308350895	-2.2938613026	-10.6935316878397
1.0308350895	-2.2439947526	-10.6082786139474
1.0308350895	-2.1941282025	-10.4631254097225
1.0308350895	-2.1442616525	-10.2659223819107
1.0308350895	-2.0943951024	-10.0200680215751
1.0308350895	-2.0445285523	-9.74230245505613
1.0308350895	-1.9946620023	-9.44512200835832
1.0308350895	-1.9447954522	-9.15603255402026
1.0308350895	-1.8949289022	-8.89331288957071
1.0308350895	-1.8450623521	-8.66914229392675
1.0308350895	-1.7951958021	-8.49051691634039
1.0308350895	-1.745329252	-8.35027411318006
1.0308350895	-1.6954627019	-8.2380050392774
1.0308350895	-1.6455961519	-8.13524563092388
1.0308350895	-1.5957296018	-8.02605905943195
1.0308350895	-1.5458630518	-7.90551347507152
1.0308350895	-1.4959965017	-7.78165845442384
1.0308350895	-1.4461299517	-7.66240830647012
1.0308350895	-1.3962634016	-7.56072672370388
1.0308350895	-1.3463968515	-7.47858240344197
1.0308350895	-1.2965303015	-7.41045594852625
1.0308350895	-1.2466637514	-7.33700817403282
1.0308350895	-1.1967972014	-7.24395912155597
1.0308350895	-1.1469306513	-7.11265628613546
1.0308350895	-1.0970641013	-6.94503633728557
1.0308350895	-1.0471975512	-6.75682333080374
1.0308350895	-0.9973310011	-6.56977696067026
1.0308350895	-0.9474644511	-6.41184143693045
1.0308350895	-0.897597901	-6.30188303052118
1.0308350895	-0.847731351	-6.24889122724866
1.0308350895	-0.7978648009	-6.24049363612129
1.0308350895	-0.7479982509	-6.25505116779037
1.0308350895	-0.6981317008	-6.26475051205179
1.0308350895	-0.6482651507	-6.23282637981091
1.0308350895	-0.5983986007	-6.14166207836121
1.0308350895	-0.5485320506	-5.97935634812197
1.0308350895	-0.49866550057	-5.75829424803933
1.0308350895	-0.44879895051	-5.49773863540168
1.0308350895	-0.39893240046	-5.21906345534125
1.0308350895	-0.3490658504	-4.93710757453905
1.0308350895	-0.29919930034	-4.66369592489456
1.0308350895	-0.24933275028	-4.40652227509481
1.0308350895	-0.19946620023	-4.17087160747211
1.0308350895	-0.14959965017	-3.96127727678876
1.0308350895	-0.09973310011	-3.78293724547268
1.0308350895	-0.049866550057	-3.64525240761113
1.0308350895	0	-3.55340537854425
1.0308350895	0.049866550057	-3.50781676378241
1.0308350895	0.09973310011	-3.51109156775296
1.0308350895	0.14959965017	-3.55911478698762
1.0308350895	0.19946620023	-3.64872158540993
1.0308350895	0.24933275028	-3.76951151732884
1.0308350895	0.29919930034	-3.91586116593107
1.0308350895	0.3490658504	-4.08011018367316
1.0308350895	0.39893240046	-4.25660121804488
1.0308350895	0.44879895051	-4.44355644857599
1.0308350895	0.49866550057	-4.63593801801352
1.0308350895	0.5485320506	-4.83494197607471
1.0308350895	0.5983986007	-5.04647557551498
1.0308350895	0.6482651507	-5.27529207997108
1.0308350895	0.6981317008	-5.53294361529085
1.0308350895	0.7479982509	-5.8298858123827
1.0308350895	0.7978648009	-6.17828602180492
1.0308350895	0.847731351	-6.58488988159109
1.0308350895	0.897597901	-7.04273782581746
1.0308350895	0.9474644511	-7.53454865281748
1.0308350895	0.9973310011	-8.02288011917056
1.0308350895	1.0471975512	-8.4649263355297
1.0308350895	1.0970641013	-8.81894255117059
1.0308350895	1.1469306513	-9.06640086763314
1.0308350895	1.1967972014	-9.22821370599296
1.0308350895	1.2466637514	-9.3528941882676
1.0308350895	1.2965303015	-9.48877539878046
1.0308350895	1.3463968515	-9.6660161931156
1.0308350895	1.3962634016	-9.88496249195962
1.0308350895	1.4461299517	-10.1024192487697
1.0308350895	1.4959965017	-10.2552227659093
1.0308350895	1.5458630518	-10.2721664248371
1.0308350895	1.5957296018	-10.1230990225416
1.0308350895	1.6455961519	-9.83651897157724
1.0308350895	1.6954627019	-9.48082139841531
1.0308350895	1.745329252	-9.12722875029343
1.0308350895	1.7951958021	-8.8206958471185
1.0308350895	1.8450623521	-8.57320298139173
1.0308350895	1.8949289022	-8.3754844435562
1.0308350895	1.9447954522	-8.19741246464902
1.0308350895	1.9946620023	-8.01293406021633
1.0308350895	2.0445285523	-7.81303640001372
1.0308350895	2.0943951024	-7.60930785265413
1.0308350895	2.1442616525	-7.43412064226307
1.0308350895	2.1941282025	-7.32663372182438
1.0308350895	2.2439947526	-7.3254632995021
1.0308350895	2.2938613026	-7.45756494989351
1.0308350895	2.3437278527	-7.73769105425285
